fecha,activo,modelo,particion,senal,retorno_futuro,precio_cierre
2024-05-07,PEP,MLP,validacion,1,-0.0034325019700234,163.92893981933594
2024-05-08,PEP,MLP,validacion,1,0.0036571760214136,163.36721801757812
2024-05-09,PEP,MLP,validacion,0,0.0096688412341983,163.9657745361328
2024-05-10,PEP,MLP,validacion,0,0.006154809279403,165.55882263183594
2024-05-13,PEP,MLP,validacion,1,-0.0057098417519718,166.58094787597656
2024-05-14,PEP,MLP,validacion,1,-0.0022820349509884,165.63250732421875
2024-05-15,PEP,MLP,validacion,1,0.0201347077878369,165.2549591064453
2024-05-16,PEP,MLP,validacion,1,-0.0050369978633408,168.6160430908203
2024-05-17,PEP,MLP,validacion,1,-0.010372575712729,167.76885986328125
2024-05-20,PEP,MLP,validacion,1,0.00426157140427,166.03765869140625
2024-05-21,PEP,MLP,validacion,1,0.0055619627633368,166.7467498779297
2024-05-22,PEP,MLP,validacion,0,-0.0156080328385824,167.67677307128906
2024-05-23,PEP,MLP,validacion,1,-0.0071656686227477,165.07998657226562
2024-05-24,PEP,MLP,validacion,1,-0.0262414839625564,163.90130615234375
2024-05-28,PEP,MLP,validacion,1,-0.0129454242262484,159.65623474121094
2024-05-29,PEP,MLP,validacion,1,-0.0039224235219691,157.6027374267578
2024-05-30,PEP,MLP,validacion,1,0.0140953602966079,156.9857635498047
2024-05-31,PEP,MLP,validacion,1,-0.0097055116912269,159.21420288085938
2024-06-03,PEP,MLP,validacion,0,0.0154148389168296,157.67642211914062
2024-06-04,PEP,MLP,validacion,1,-0.0023027243740328,160.1258087158203
2024-06-05,PEP,MLP,validacion,0,-0.0016730530862523,159.75750732421875
2024-06-06,PEP,MLP,validacion,0,-0.0046953039807046,159.49044799804688
2024-06-07,PEP,MLP,validacion,0,-0.0305123120529136,158.74334716796875
2024-06-10,PEP,MLP,validacion,1,-0.0050154471159176,153.97286987304688
2024-06-11,PEP,MLP,validacion,1,-0.0075404970760051,153.2025604248047
2024-06-12,PEP,MLP,validacion,1,-0.0030565913884274,152.0516815185547
2024-06-13,PEP,MLP,validacion,1,0.0029345551208235,151.58763122558594
2024-06-14,PEP,MLP,validacion,1,0.0141236042044993,152.0331268310547
2024-06-17,PEP,MLP,validacion,1,0.002044445565157,154.19561767578125
2024-06-18,PEP,MLP,validacion,1,0.0012004391635486,154.5111846923828
2024-06-20,PEP,MLP,validacion,0,0.0035932850065351,154.69677734375
2024-06-21,PEP,MLP,validacion,0,0.0047710495988769,155.25364685058594
2024-06-24,PEP,MLP,validacion,0,-0.0043525500252462,155.9961395263672
2024-06-25,PEP,MLP,validacion,1,-0.0036517265942189,155.31863403320312
2024-06-26,PEP,MLP,validacion,0,-0.0028828148872275,154.7524871826172
2024-06-27,PEP,MLP,validacion,1,-0.0080318415459681,154.3070068359375
2024-06-28,PEP,MLP,validacion,0,-0.012445939628868,153.07260131835938
2024-07-01,PEP,MLP,validacion,0,0.0042270580657249,151.1792755126953
2024-07-02,PEP,MLP,validacion,0,-0.0060089799099348,151.81967163085938
2024-07-03,PEP,MLP,validacion,0,0.0109483903858269,150.91012573242188
2024-07-05,PEP,MLP,validacion,1,-0.0139049167880681,152.57142639160156
2024-07-08,PEP,MLP,validacion,1,-0.0013579040824344,150.46461486816406
2024-07-09,PEP,MLP,validacion,0,0.0103845161802015,150.26043701171875
2024-07-10,PEP,MLP,validacion,1,0.0021981274178897,151.82894897460938
2024-07-11,PEP,MLP,validacion,1,0.0147128001969424,152.16305541992188
2024-07-12,PEP,MLP,validacion,1,-0.0152618792394995,154.41835021972656
2024-07-15,PEP,MLP,validacion,0,0.0054775698288483,152.07952880859375
2024-07-16,PEP,MLP,validacion,1,0.0306612860280173,152.9148406982422
2024-07-17,PEP,MLP,validacion,0,0.0028213054141478,157.676025390625
2024-07-18,PEP,MLP,validacion,0,-0.0059458543810649,158.1215057373047
2024-07-19,PEP,MLP,validacion,1,-0.010088559970484,157.1841278076172
2024-07-22,PEP,MLP,validacion,1,-0.0082649399314549,155.60633850097656
2024-07-23,PEP,MLP,validacion,1,0.011302248178744,154.3255615234375
2024-07-24,PEP,MLP,validacion,1,0.0168052787443815,156.07968139648438
2024-07-25,PEP,MLP,validacion,1,0.0100647432941258,158.7248077392578
2024-07-26,PEP,MLP,validacion,0,0.0026594376398124,160.3303985595703
2024-07-29,PEP,MLP,validacion,0,-0.0001734304795172,160.75735473632812
2024-07-30,PEP,MLP,validacion,1,-0.002949120831658,160.72947692871094
2024-07-31,PEP,MLP,validacion,0,0.0131751310269829,160.25616455078125
2024-08-01,PEP,MLP,validacion,1,0.0174508554076098,162.38153076171875
2024-08-02,PEP,MLP,validacion,1,-0.0227230321117624,165.24009704589844
2024-08-05,PEP,MLP,validacion,1,-0.0089460070358242,161.52767944335938
2024-08-06,PEP,MLP,validacion,0,-0.0040664561639622,160.08909606933594
2024-08-07,PEP,MLP,validacion,0,0.0033703238083504,159.43942260742188
2024-08-08,PEP,MLP,validacion,1,0.0001160716122139,159.97769165039062
2024-08-09,PEP,MLP,validacion,1,-0.0056425082489304,159.9962615966797
2024-08-12,PEP,MLP,validacion,1,0.0055264366367167,159.0960235595703
2024-08-13,PEP,MLP,validacion,1,0.0077440391810736,159.97769165039062
2024-08-14,PEP,MLP,validacion,0,-0.0068738779556728,161.22137451171875
2024-08-15,PEP,MLP,validacion,1,0.0005793378895098,160.11695861816406
2024-08-16,PEP,MLP,validacion,1,0.0069277981717854,160.20974731445312
2024-08-19,PEP,MLP,validacion,1,0.0116110283994309,161.32350158691406
2024-08-20,PEP,MLP,validacion,1,-0.0036460468715594,163.20755004882812
2024-08-21,PEP,MLP,validacion,1,0.0030201948619466,162.6135711669922
2024-08-22,PEP,MLP,validacion,0,0.0007394397437554,163.10543823242188
2024-08-23,PEP,MLP,validacion,1,0.000568492654228,163.22608947753906
2024-08-26,PEP,MLP,validacion,0,-0.0038147957809042,163.31890869140625
2024-08-27,PEP,MLP,validacion,1,-0.0079034958174922,162.6970672607422
2024-08-28,PEP,MLP,validacion,1,-0.0105775779019587,161.416259765625
2024-08-29,PEP,MLP,validacion,1,0.0045799955098782,159.71786499023438
2024-08-30,PEP,MLP,validacion,1,0.0265982565232999,160.4510498046875
2024-09-03,PEP,MLP,validacion,1,0.0055047132297481,164.77603149414062
2024-09-04,PEP,MLP,validacion,1,0.0043596469779806,165.68557739257812
2024-09-05,PEP,MLP,validacion,1,-0.0034056311288308,166.40948486328125
2024-09-06,PEP,MLP,validacion,1,0.0047815646091113,165.84371948242188
2024-09-09,PEP,MLP,validacion,0,-0.0021347159277578,166.63861083984375
2024-09-10,PEP,MLP,validacion,1,-0.011482468763799,166.28326416015625
2024-09-11,PEP,MLP,validacion,1,0.0083280724986281,164.3848419189453
2024-09-12,PEP,MLP,validacion,1,0.0006203418483944,165.7595672607422
2024-09-13,PEP,MLP,validacion,1,-0.0008459910361242,165.8624267578125
2024-09-16,PEP,MLP,validacion,1,-0.0019206763143964,165.72216796875
2024-09-17,PEP,MLP,validacion,1,-0.0094296216578359,165.4041748046875
2024-09-18,PEP,MLP,validacion,0,-0.0031441065789529,163.851806640625
2024-09-19,PEP,MLP,validacion,1,-0.0201256245230706,163.3374481201172
2024-09-20,PEP,MLP,validacion,1,0.005418133285676,160.08303833007812
2024-09-23,PEP,MLP,validacion,1,-0.0128060002016199,160.95274353027344
2024-09-24,PEP,MLP,validacion,1,-0.0030650016372806,158.90472412109375
2024-09-25,PEP,MLP,validacion,1,0.0017105196290319,158.41842651367188
2024-09-26,PEP,MLP,validacion,1,0.0018252766230056,158.68963623046875
2024-09-27,PEP,MLP,validacion,0,0.0002940381671974,158.97955322265625
2024-09-30,PEP,MLP,validacion,1,0.0077907596627836,159.02630615234375
2024-10-01,PEP,MLP,validacion,0,-0.0107355203967156,160.27008056640625
2024-10-02,PEP,MLP,validacion,1,-0.006033967767259,158.55870056152344
2024-10-03,PEP,MLP,validacion,1,-0.0033284778145751,157.60484313964844
2024-10-04,PEP,MLP,validacion,1,-0.0045347348161903,157.0811309814453
2024-10-07,PEP,MLP,validacion,1,0.0190154661211894,156.37042236328125
2024-10-08,PEP,MLP,validacion,1,0.0123629625170104,159.37232971191406
2024-10-09,PEP,MLP,validacion,1,0.0026047527543813,161.35487365722656
2024-10-10,PEP,MLP,validacion,0,0.0104659422439289,161.7757110595703
2024-10-11,PEP,MLP,validacion,0,0.0073522583668918,163.4777374267578
2024-10-14,PEP,MLP,validacion,1,-0.0011364092696417,164.68409729003906
2024-10-15,PEP,MLP,validacion,1,-0.0081054071054875,164.49705505371094
2024-10-16,PEP,MLP,validacion,1,0.0010882982480172,163.16912841796875
2024-10-17,PEP,MLP,validacion,0,0.0022302794704241,163.3468017578125
2024-10-18,PEP,MLP,validacion,0,-0.0002857152065275,163.71151733398438
2024-10-21,PEP,MLP,validacion,0,-0.00366363420943,163.6647491455078
2024-10-22,PEP,MLP,validacion,0,-0.0081768191599589,163.0662384033203
2024-10-23,PEP,MLP,validacion,1,-0.0045782427207222,161.73831176757812
2024-10-24,PEP,MLP,validacion,1,-0.0021515338601115,160.99952697753906
2024-10-25,PEP,MLP,validacion,1,-0.011416010136689,160.65350341796875
2024-10-28,PEP,MLP,validacion,0,-0.0138734797460093,158.8299102783203
2024-10-29,PEP,MLP,validacion,1,-0.0077313085938014,156.6416015625
2024-10-30,PEP,MLP,validacion,1,-0.0007823134327192,155.4352264404297
2024-10-31,PEP,MLP,validacion,1,-0.0029548545593341,155.3136749267578
2024-11-01,PEP,MLP,validacion,1,0.0045191641631375,154.8554229736328
2024-11-04,PEP,MLP,validacion,1,0.0090367194628045,155.55682373046875
2024-11-05,PEP,MLP,validacion,1,-0.0188841832156662,156.9689178466797
2024-11-06,PEP,MLP,validacion,1,-0.0043201062809808,154.03250122070312
2024-11-07,PEP,MLP,validacion,1,0.0067455717380764,153.36849975585938
2024-11-08,PEP,MLP,validacion,1,-0.0051615370102292,154.40655517578125
2024-11-11,PEP,MLP,validacion,0,0.0004869138404207,153.61163330078125
2024-11-12,PEP,MLP,validacion,0,0.0024311183064145,153.6864471435547
2024-11-13,PEP,MLP,validacion,0,0.0024856886449143,154.06053161621094
2024-11-14,PEP,MLP,validacion,0,-0.0403426745435658,154.44395446777344
2024-11-15,PEP,MLP,validacion,1,-0.001829901848024,148.3372802734375
2024-11-18,PEP,MLP,prueba,1,-0.0102207963432481,148.0660858154297
2024-11-19,PEP,MLP,prueba,1,0.0128068851245425,146.56044006347656
2024-11-20,PEP,MLP,prueba,0,0.0100289084900687,148.44949340820312
2024-11-21,PEP,MLP,prueba,0,0.0102998415543917,149.94577026367188
2024-11-22,PEP,MLP,prueba,1,0.0064603735329235,151.4981689453125
2024-11-25,PEP,MLP,prueba,0,-0.0054732075159623,152.48007202148438
2024-11-26,PEP,MLP,prueba,1,0.003447427039959,151.64779663085938
2024-11-27,PEP,MLP,prueba,0,0.0044761094918182,152.17149353027344
2024-11-29,PEP,MLP,prueba,1,-0.0024503290158149,152.85415649414062
2024-12-02,PEP,MLP,prueba,0,-0.0083141170862727,152.48007202148438
2024-12-03,PEP,MLP,prueba,0,-0.0094444748817183,151.21759033203125
2024-12-04,PEP,MLP,prueba,1,0.0019333364389581,149.796142578125
2024-12-05,PEP,MLP,prueba,0,-0.0084880034228991,150.08602905273438
2024-12-06,PEP,MLP,prueba,1,0.0105909066724765,148.81748962402344
2024-12-09,PEP,MLP,prueba,1,0.0023175512155093,150.4019775390625
2024-12-10,PEP,MLP,prueba,1,-0.0193934642567728,150.75094604492188
2024-12-11,PEP,MLP,prueba,0,0.0134952059041689,147.85552978515625
2024-12-12,PEP,MLP,prueba,1,-0.0058699587807958,149.86439514160156
2024-12-13,PEP,MLP,prueba,1,-0.0124209043759856,148.98727416992188
2024-12-16,PEP,MLP,prueba,1,0.0007688233158531,147.14816284179688
2024-12-17,PEP,MLP,prueba,1,-0.0110121145261701,147.26133728027344
2024-12-18,PEP,MLP,prueba,1,-0.0193534606209157,145.64857482910156
2024-12-19,PEP,MLP,prueba,1,0.0086768025006112,142.85687255859375
2024-12-20,PEP,MLP,prueba,0,-0.0098656825733904,144.101806640625
2024-12-23,PEP,MLP,prueba,0,0.0099967645024308,142.6871337890625
2024-12-24,PEP,MLP,prueba,1,-0.0024241929867769,144.12069702148438
2024-12-26,PEP,MLP,prueba,0,0.0029477140280105,143.77174377441406
2024-12-27,PEP,MLP,prueba,1,-0.0076820979202211,144.1961669921875
2024-12-30,PEP,MLP,prueba,0,0.0022384421657834,143.09268188476562
2024-12-31,PEP,MLP,prueba,1,-0.0122408232613209,143.41334533691406
2025-01-02,PEP,MLP,prueba,0,-0.0037351602702671,141.66854858398438
2025-01-03,PEP,MLP,prueba,0,-0.0228449217833444,141.140380859375
2025-01-06,PEP,MLP,prueba,1,-0.0059656439523491,137.9525909423828
2025-01-07,PEP,MLP,prueba,1,0.007809784374569,137.13206481933594
2025-01-08,PEP,MLP,prueba,1,-0.0269743817541092,138.2072296142578
2025-01-10,PEP,MLP,prueba,1,0.0129555915022813,134.5290069580078
2025-01-13,PEP,MLP,prueba,1,0.0031092102839311,136.2832489013672
2025-01-14,PEP,MLP,prueba,0,-0.0011734397472647,136.7076416015625
2025-01-15,PEP,MLP,prueba,0,0.0120830197151614,136.5473175048828
2025-01-16,PEP,MLP,prueba,1,0.011601601676448,138.2072296142578
2025-01-17,PEP,MLP,prueba,1,0.0020216926672945,139.8199920654297
2025-01-21,PEP,MLP,prueba,1,-0.0031014784987817,140.1029510498047
2025-01-22,PEP,MLP,prueba,1,0.003572626517278,139.66909790039062
2025-01-23,PEP,MLP,prueba,1,0.0033583449167573,140.16897583007812
2025-01-24,PEP,MLP,prueba,1,0.0361546187059578,140.6405029296875
2025-01-27,PEP,MLP,prueba,0,-0.0286051387572639,145.81834411621094
2025-01-28,PEP,MLP,prueba,1,0.0007982286980822,141.70628356933594
2025-01-29,PEP,MLP,prueba,0,0.0101234458989463,141.81944274902344
2025-01-30,PEP,MLP,prueba,0,-0.0079977311174087,143.26243591308594
2025-01-31,PEP,MLP,prueba,1,-0.0027910764369112,142.12123107910156
2025-02-03,PEP,MLP,prueba,1,-0.046168254967083,141.72511291503906
2025-02-04,PEP,MLP,prueba,0,0.0150098606487644,135.33065795898438
2025-02-05,PEP,MLP,prueba,1,-0.0021305214057879,137.3772735595703
2025-02-06,PEP,MLP,prueba,1,-0.0053117248738609,137.08489990234375
2025-02-07,PEP,MLP,prueba,1,-0.001591951413642,136.35867309570312
2025-02-10,PEP,MLP,prueba,1,0.008896792004668,136.1417694091797
2025-02-11,PEP,MLP,prueba,0,-0.0113938022162302,137.3583984375
2025-02-12,PEP,MLP,prueba,1,0.004088961625204,135.80224609375
2025-02-13,PEP,MLP,prueba,0,-0.0082646640051638,136.35867309570312
2025-02-14,PEP,MLP,prueba,0,0.00493934880555,135.23635864257812
2025-02-18,PEP,MLP,prueba,1,0.0117967815482632,135.90599060058594
2025-02-19,PEP,MLP,prueba,1,0.0223129354850176,137.51873779296875
2025-02-20,PEP,MLP,prueba,0,0.0290832004829466,140.62167358398438
2025-02-21,PEP,MLP,prueba,0,0.0022776096197546,144.77145385742188
2025-02-24,PEP,MLP,prueba,0,0.0165664759599052,145.1015625
2025-02-25,PEP,MLP,prueba,0,-0.0318929490919317,147.52540588378906
2025-02-26,PEP,MLP,prueba,0,0.0033605901845138,142.89462280273438
2025-02-27,PEP,MLP,prueba,1,0.0094928441973385,143.37564086914062
2025-02-28,PEP,MLP,prueba,1,0.0162868278558684,144.7431640625
2025-03-03,PEP,MLP,prueba,1,-0.0116061982847297,147.119873046875
2025-03-04,PEP,MLP,prueba,1,-0.0020126443501873,145.4222412109375
2025-03-05,PEP,MLP,prueba,1,0.0047327539053772,145.12985229492188
2025-03-06,PEP,MLP,prueba,0,0.0077024994978011,145.81834411621094
2025-03-07,PEP,MLP,prueba,0,0.0116516014900309,146.9458465576172
2025-03-10,PEP,MLP,prueba,0,-0.0254081665430902,148.6680145263672
2025-03-11,PEP,MLP,prueba,0,-0.0276887994125947,144.93821716308594
2025-03-12,PEP,MLP,prueba,0,0.0011465108102652,140.9801025390625
2025-03-13,PEP,MLP,prueba,0,0.0016840101689015,141.14183044433594
2025-03-14,PEP,MLP,prueba,0,0.018338159416201,141.3797149658203
2025-03-17,PEP,MLP,prueba,1,-0.0156497355649589,143.99627685546875
2025-03-18,PEP,MLP,prueba,0,-0.0059240371340961,141.76031494140625
2025-03-19,PEP,MLP,prueba,0,-0.0065026955534288,140.92300415039062
2025-03-20,PEP,MLP,prueba,0,-0.0116200885768754,140.0095977783203
2025-03-21,PEP,MLP,prueba,1,0.0068515910242064,138.39208984375
2025-03-24,PEP,MLP,prueba,0,-0.006233126539002,139.3435516357422
2025-03-25,PEP,MLP,prueba,0,0.0210765028135437,138.4777069091797
2025-03-26,PEP,MLP,prueba,0,0.0069054272263587,141.42730712890625
2025-03-27,PEP,MLP,prueba,1,-0.0026759785159267,142.4073028564453
2025-03-28,PEP,MLP,prueba,1,0.0044784195514428,142.0267333984375
2025-03-31,PEP,MLP,prueba,0,-0.0018024410355161,142.66421508789062
2025-04-01,PEP,MLP,prueba,0,-0.0036815480364658,142.4073028564453
2025-04-02,PEP,MLP,prueba,1,0.0149758481637049,141.8839874267578
2025-04-03,PEP,MLP,prueba,0,-0.0319511705207938,144.02481079101562
2025-04-04,PEP,MLP,prueba,1,-0.0236036788554158,139.49578857421875
2025-04-07,PEP,MLP,prueba,1,-0.0203893772570792,136.24172973632812
2025-04-08,PEP,MLP,prueba,1,0.0370113981635161,133.49197387695312
2025-04-09,PEP,MLP,prueba,0,-0.01000940032691,138.5252685546875
2025-04-10,PEP,MLP,prueba,1,0.0020099999898222,137.1456298828125
2025-04-11,PEP,MLP,prueba,0,0.0159356456007056,137.42156982421875
2025-04-14,PEP,MLP,prueba,1,-0.0270055006072274,139.62901306152344
2025-04-15,PEP,MLP,prueba,0,-0.0194402015495113,135.90872192382812
2025-04-16,PEP,MLP,prueba,0,0.0194402015495113,133.29214477539062
2025-04-17,PEP,MLP,prueba,1,-0.0078012804263372,135.90872192382812
2025-04-21,PEP,MLP,prueba,1,0.0121325597539281,134.8525848388672
2025-04-22,PEP,MLP,prueba,1,-0.0083998737078507,136.4986572265625
2025-04-23,PEP,MLP,prueba,1,-0.0500881119417773,135.3568878173828
2025-04-24,PEP,MLP,prueba,1,-0.0143660831567681,128.74411010742188
2025-04-25,PEP,MLP,prueba,1,0.0028448037168337,126.90778350830078
2025-04-28,PEP,MLP,prueba,1,0.004103503051396,127.26932525634766
2025-04-29,PEP,MLP,prueba,0,0.0094111957830878,127.79264831542967
2025-04-30,PEP,MLP,prueba,0,-0.0150858203801557,129.00100708007812
2025-05-01,PEP,MLP,prueba,1,0.0014964249869184,127.06952667236328
2025-05-02,PEP,MLP,prueba,0,-0.0132461803761884,127.25981903076172
2025-05-05,PEP,MLP,prueba,1,-0.0095155613116402,125.5852279663086
2025-05-06,PEP,MLP,prueba,1,0.0089850667336389,124.39588165283205
2025-05-07,PEP,MLP,prueba,1,-0.0037214239051807,125.51862335205078
2025-05-08,PEP,MLP,prueba,1,-0.0075609388957561,125.05238342285156
2025-05-09,PEP,MLP,prueba,1,0.009461289055668,124.11043548583984
2025-05-12,PEP,MLP,prueba,1,-0.0104584417518749,125.29025268554688
2025-05-13,PEP,MLP,prueba,1,-0.0143764485724652,123.98674011230467
2025-05-14,PEP,MLP,prueba,1,0.0234670730662256,122.21700286865234
2025-05-15,PEP,MLP,prueba,1,0.0036435657935623,125.1189956665039
2025-05-16,PEP,MLP,prueba,1,-0.0014406958006623,125.5757064819336
2025-05-19,PEP,MLP,prueba,1,7.605077226220512e-05,125.3949203491211
2025-05-20,PEP,MLP,prueba,1,-0.0125982098374058,125.40445709228516
2025-05-21,PEP,MLP,prueba,1,-0.0002305081025546,123.8344955444336
2025-05-22,PEP,MLP,prueba,1,-0.0060125569478207,123.8059539794922
2025-05-23,PEP,MLP,prueba,1,0.0155733653340554,123.06379699707033
2025-05-27,PEP,MLP,prueba,1,-0.0053428162896735,124.9953155517578
2025-05-28,PEP,MLP,prueba,1,0.0095206960816202,124.32926940917967
2025-05-29,PEP,MLP,prueba,0,-0.0035692165644483,125.51862335205078
2025-05-30,PEP,MLP,prueba,1,-0.0041163429801205,125.07141876220705
2025-06-02,PEP,MLP,prueba,0,0.007154722577449,124.5576400756836
2025-06-03,PEP,MLP,prueba,0,-0.0008345508279194,125.45201110839844
2025-06-04,PEP,MLP,prueba,1,-0.0047935921914535,125.34735870361328
2025-06-05,PEP,MLP,prueba,1,0.0026412463531155,124.74793243408205
2025-06-06,PEP,MLP,prueba,1,-0.0005384449018017,125.0778579711914
2025-06-09,PEP,MLP,prueba,1,0.0142864467859939,125.01052856445312
2025-06-10,PEP,MLP,prueba,1,-0.0147483065261948,126.8093032836914
2025-06-11,PEP,MLP,prueba,1,0.018307183027031,124.95280456542967
2025-06-12,PEP,MLP,prueba,1,-0.011020366250124,127.26140594482422
2025-06-13,PEP,MLP,prueba,1,0.0042704628380996,125.86663818359376
2025-06-16,PEP,MLP,prueba,1,-0.0162642659566563,126.4052963256836
2025-06-17,PEP,MLP,prueba,0,-0.0017028883676499,124.36603546142578
2025-06-18,PEP,MLP,prueba,0,0.0,124.15443420410156
2025-06-20,PEP,MLP,prueba,0,0.0001547826917699,124.15443420410156
2025-06-23,PEP,MLP,prueba,1,0.0150692678899388,124.17365264892578
2025-06-24,PEP,MLP,prueba,0,-0.0233924913719525,126.05902862548828
2025-06-25,PEP,MLP,prueba,0,0.001561034583916,123.14441680908205
2025-06-26,PEP,MLP,prueba,0,0.0217548930253492,123.33679962158205
2025-06-27,PEP,MLP,prueba,0,0.0076023974827865,126.04937744140624
2025-06-30,PEP,MLP,prueba,0,0.0240939360133935,127.01130676269533
2025-07-01,PEP,MLP,prueba,0,0.0089792426815448,130.10867309570312
2025-07-02,PEP,MLP,prueba,0,-0.0080924335190802,131.28221130371094
2025-07-03,PEP,MLP,prueba,1,-0.0068932232049762,130.22410583496094
2025-07-07,PEP,MLP,prueba,0,0.0043785714660175,129.32952880859375
2025-07-08,PEP,MLP,prueba,1,-0.0041554889878669,129.8970489501953
2025-07-09,PEP,MLP,prueba,1,0.011827559192156,129.35838317871094
2025-07-10,PEP,MLP,prueba,1,-0.006044227627795,130.8974609375
